Trade #,Type,Signal,Date/Time,Price INR,Contracts,Profit INR,Profit %,Cum. Profit INR,Cum. Profit %,Run-up INR,Run-up %,Drawdown INR,Drawdown %
734,Exit Long,Close entry(s) order Long,17-01-2023 15:48,515.5,1,5750,0.9,829375,0.32,8625,1.35,125,0.02
734,Entry Long,Long,17-01-2023 09:03,510.9,1,5750,0.9,829375,0.32,8625,1.35,125,0.02
733,Exit Short,Close entry(s) order Short,13-01-2023 21:42,502.5,1,7875,1.24,823625,0.43,14625,2.3,1125,0.18
733,Entry Short,Short,13-01-2023 18:06,508.8,1,7875,1.24,823625,0.43,14625,2.3,1125,0.18
732,Exit Long,Close entry(s) order Long,13-01-2023 18:06,508.8,1,-6625,-1.03,815750,-0.36,1250,0.19,6625,1.03
732,Entry Long,Long,13-01-2023 15:54,514.1,1,-6625,-1.03,815750,-0.36,1250,0.19,6625,1.03
731,Exit Short,Close entry(s) order Short,13-01-2023 14:06,508.8,1,-1500,-0.24,822375,-0.08,4125,0.65,3500,0.55
731,Entry Short,Short,13-01-2023 09:39,507.6,1,-1500,-0.24,822375,-0.08,4125,0.65,3500,0.55
730,Exit Long,Close entry(s) order Long,12-01-2023 18:24,523.5,1,12375,1.93,823875,0.68,19250,3,125,0.02
730,Entry Long,Long,12-01-2023 13:24,513.6,1,12375,1.93,823875,0.68,19250,3,125,0.02
729,Exit Short,Close entry(s) order Short,10-01-2023 15:48,519.4,1,-375,-0.06,811500,-0.02,6000,0.92,3500,0.54
729,Entry Short,Short,10-01-2023 12:30,519.1,1,-375,-0.06,811500,-0.02,6000,0.92,3500,0.54
728,Exit Long,Close entry(s) order Long,09-01-2023 15:57,529.8,1,1250,0.19,811875,0.07,4125,0.62,1500,0.23
728,Entry Long,Long,09-01-2023 12:54,528.8,1,1250,0.19,811875,0.07,4125,0.62,1500,0.23
727,Exit Short,Close entry(s) order Short,06-01-2023 10:09,522.6,1,26750,3.93,810625,1.5,38125,5.61,750,0.11
727,Entry Short,Short,05-01-2023 17:24,544,1,26750,3.93,810625,1.5,38125,5.61,750,0.11
726,Exit Long,Close entry(s) order Long,05-01-2023 09:57,549.8,1,-9125,-1.31,783875,-0.51,3500,0.5,10750,1.54
726,Entry Long,Long,04-01-2023 22:09,557.1,1,-9125,-1.31,783875,-0.51,3500,0.5,10750,1.54
725,Exit Short,Close entry(s) order Short,27-12-2022 23:03,632.3,1,-1875,-0.24,793000,-0.1,5250,0.67,7250,0.92
725,Entry Short,Short,27-12-2022 20:06,630.8,1,-1875,-0.24,793000,-0.1,5250,0.67,7250,0.92
724,Exit Long,Close entry(s) order Long,27-12-2022 20:06,630.8,1,-6625,-0.83,794875,-0.37,9750,1.23,7875,0.99
724,Entry Long,Long,27-12-2022 18:15,636.1,1,-6625,-0.83,794875,-0.37,9750,1.23,7875,0.99
723,Exit Short,Long,27-12-2022 18:15,636.1,1,-9625,-1.23,801500,-0.53,0,0,10750,1.37
723,Entry Short,Short,27-12-2022 17:12,628.4,1,-9625,-1.23,801500,-0.53,0,0,10750,1.37
722,Exit Long,Close entry(s) order Long,26-12-2022 20:57,637.9,1,250,0.03,811125,0.01,3625,0.45,2625,0.33
722,Entry Long,Long,26-12-2022 16:18,637.7,1,250,0.03,811125,0.01,3625,0.45,2625,0.33
721,Exit Short,Long,26-12-2022 16:18,637.7,1,-5375,-0.68,810875,-0.3,3500,0.44,5875,0.74
721,Entry Short,Short,26-12-2022 15:45,633.4,1,-5375,-0.68,810875,-0.3,3500,0.44,5875,0.74
720,Exit Long,Close entry(s) order Long,26-12-2022 15:45,633.4,1,-1375,-0.17,816250,-0.08,375,0.05,1750,0.22
720,Entry Long,Long,26-12-2022 15:27,634.5,1,-1375,-0.17,816250,-0.08,375,0.05,1750,0.22
719,Exit Short,Close entry(s) order Short,16-12-2022 21:09,749.2,1,-3625,-0.39,817625,-0.2,19750,2.12,10000,1.07
719,Entry Short,Short,16-12-2022 18:36,746.3,1,-3625,-0.39,817625,-0.2,19750,2.12,10000,1.07
718,Exit Long,Close entry(s) order Long,16-12-2022 18:36,746.3,1,-9375,-0.99,821250,-0.51,2125,0.23,10000,1.06
718,Entry Long,Long,16-12-2022 17:51,753.8,1,-9375,-0.99,821250,-0.51,2125,0.23,10000,1.06
717,Exit Short,Long,16-12-2022 17:51,753.8,1,-9250,-0.99,830625,-0.5,1500,0.16,9875,1.06
717,Entry Short,Short,16-12-2022 16:36,746.4,1,-9250,-0.99,830625,-0.5,1500,0.16,9875,1.06
716,Exit Long,Close entry(s) order Long,15-12-2022 22:48,763.1,1,4375,0.46,839875,0.24,5000,0.53,4000,0.42
716,Entry Long,Long,15-12-2022 22:27,759.6,1,4375,0.46,839875,0.24,5000,0.53,4000,0.42
715,Exit Short,Long,15-12-2022 22:27,759.6,1,-17250,-1.85,835500,-0.93,1375,0.15,17750,1.9
715,Entry Short,Short,15-12-2022 21:51,745.8,1,-17250,-1.85,835500,-0.93,1375,0.15,17750,1.9
714,Exit Long,Close entry(s) order Long,15-12-2022 21:51,745.8,1,-16625,-1.75,852750,-0.89,6625,0.7,17125,1.8
714,Entry Long,Long,15-12-2022 20:24,759.1,1,-16625,-1.75,852750,-0.89,6625,0.7,17125,1.8
713,Exit Short,Close entry(s) order Short,14-12-2022 18:03,755.1,1,9875,1.04,869375,0.53,22500,2.36,2750,0.29
713,Entry Short,Short,14-12-2022 10:51,763,1,9875,1.04,869375,0.53,22500,2.36,2750,0.29
712,Exit Short,Close entry(s) order Short,07-12-2022 23:27,674.3,1,-7625,-0.91,859500,-0.41,15125,1.81,7625,0.91
712,Entry Short,Short,07-12-2022 19:33,668.2,1,-7625,-0.91,859500,-0.41,15125,1.81,7625,0.91
711,Exit Long,Close entry(s) order Long,07-12-2022 15:54,678.1,1,-2000,-0.24,867125,-0.11,875,0.1,7250,0.85
711,Entry Long,Long,07-12-2022 12:54,679.7,1,-2000,-0.24,867125,-0.11,875,0.1,7250,0.85
710,Exit Short,Close entry(s) order Short,02-12-2022 15:24,744.6,1,45000,4.61,869125,2.47,51625,5.29,4000,0.41
710,Entry Short,Short,01-12-2022 20:33,780.6,1,45000,4.61,869125,2.47,51625,5.29,4000,0.41
709,Exit Long,Close entry(s) order Long,01-12-2022 20:33,780.6,1,-12000,-1.21,824125,-0.65,2250,0.23,12750,1.29
709,Entry Long,Long,01-12-2022 18:45,790.2,1,-12000,-1.21,824125,-0.65,2250,0.23,12750,1.29
708,Exit Short,Close entry(s) order Short,01-12-2022 09:27,776.4,1,17375,1.76,836125,0.96,35750,3.62,10250,1.04
708,Entry Short,Short,30-11-2022 19:03,790.3,1,17375,1.76,836125,0.96,35750,3.62,10250,1.04
707,Exit Long,Close entry(s) order Long,30-11-2022 19:03,790.3,1,-8500,-0.85,818750,-0.47,4000,0.4,10875,1.09
707,Entry Long,Long,30-11-2022 17:48,797.1,1,-8500,-0.85,818750,-0.47,4000,0.4,10875,1.09
706,Exit Short,Close entry(s) order Short,30-11-2022 13:24,791.2,1,375,0.04,827250,0.02,10000,1.01,12250,1.24
706,Entry Short,Short,29-11-2022 22:09,791.5,1,375,0.04,827250,0.02,10000,1.01,12250,1.24
705,Exit Long,Close entry(s) order Long,29-11-2022 22:09,791.5,1,-18250,-1.81,826875,-0.99,7125,0.71,21625,2.15
705,Entry Long,Long,29-11-2022 20:24,806.1,1,-18250,-1.81,826875,-0.99,7125,0.71,21625,2.15
704,Exit Short,Long,29-11-2022 20:24,806.1,1,-11250,-1.13,845125,-0.61,6250,0.63,12625,1.27
704,Entry Short,Short,29-11-2022 18:36,797.1,1,-11250,-1.13,845125,-0.61,6250,0.63,12625,1.27
703,Exit Long,Close entry(s) order Long,29-11-2022 18:36,797.1,1,-8875,-0.88,856375,-0.48,0,0,9500,0.95
703,Entry Long,Long,29-11-2022 18:18,804.2,1,-8875,-0.88,856375,-0.48,0,0,9500,0.95
702,Exit Short,Long,29-11-2022 18:18,804.2,1,-6625,-0.66,865250,-0.35,1375,0.14,7000,0.7
702,Entry Short,Short,29-11-2022 17:30,798.9,1,-6625,-0.66,865250,-0.35,1375,0.14,7000,0.7
701,Exit Long,Close entry(s) order Long,29-11-2022 17:30,798.9,1,-6875,-0.68,871875,-0.37,5125,0.51,7375,0.73
701,Entry Long,Long,29-11-2022 16:15,804.4,1,-6875,-0.68,871875,-0.37,5125,0.51,7375,0.73
700,Exit Short,Close entry(s) order Short,28-11-2022 15:24,784.1,1,44250,4.32,878750,2.41,57750,5.64,1625,0.16
700,Entry Short,Short,25-11-2022 22:45,819.5,1,44250,4.32,878750,2.41,57750,5.64,1625,0.16
699,Exit Long,Close entry(s) order Long,25-11-2022 22:45,819.5,1,-15750,-1.51,834500,-0.85,4125,0.4,15750,1.51
699,Entry Long,Long,25-11-2022 21:42,832.1,1,-15750,-1.51,834500,-0.85,4125,0.4,15750,1.51
698,Exit Short,Close entry(s) order Short,25-11-2022 21:27,829.6,1,-9250,-0.9,850250,-0.5,10125,0.99,10750,1.05
698,Entry Short,Short,25-11-2022 18:24,822.2,1,-9250,-0.9,850250,-0.5,10125,0.99,10750,1.05
697,Exit Long,Close entry(s) order Long,25-11-2022 18:24,822.2,1,-12875,-1.24,859500,-0.69,2375,0.23,12875,1.24
697,Entry Long,Long,25-11-2022 17:45,832.5,1,-12875,-1.24,859500,-0.69,2375,0.23,12875,1.24
696,Exit Short,Close entry(s) order Short,25-11-2022 15:06,821,1,1125,0.11,872375,0.06,10875,1.06,2875,0.28
696,Entry Short,Short,25-11-2022 09:57,821.9,1,1125,0.11,872375,0.06,10875,1.06,2875,0.28
695,Exit Short,Close entry(s) order Short,24-11-2022 23:42,829.2,1,-13500,-1.32,871250,-0.72,1875,0.18,13625,1.33
695,Entry Short,Short,24-11-2022 23:00,818.4,1,-13500,-1.32,871250,-0.72,1875,0.18,13625,1.33
694,Exit Long,Close entry(s) order Long,22-11-2022 10:09,778.9,1,29375,3.11,884750,1.58,50125,5.31,6500,0.69
694,Entry Long,Long,21-11-2022 15:54,755.4,1,29375,3.11,884750,1.58,50125,5.31,6500,0.69
693,Exit Short,Close entry(s) order Short,21-11-2022 12:06,748.9,1,-1125,-0.12,855375,-0.06,2625,0.28,2500,0.27
693,Entry Short,Short,21-11-2022 10:36,748,1,-1125,-0.12,855375,-0.06,2625,0.28,2500,0.27
692,Exit Long,Close entry(s) order Long,18-11-2022 23:45,750.1,1,625,0.07,856500,0.03,19000,2.03,3625,0.39
692,Entry Long,Long,18-11-2022 20:33,749.6,1,625,0.07,856500,0.03,19000,2.03,3625,0.39
691,Exit Short,Close entry(s) order Short,18-11-2022 17:27,740.6,1,625,0.07,855875,0.03,1750,0.19,250,0.03
691,Entry Short,Short,18-11-2022 17:24,741.1,1,625,0.07,855875,0.03,1750,0.19,250,0.03
690,Exit Long,Close entry(s) order Long,17-11-2022 18:36,750.4,1,1125,0.12,855250,0.06,18000,1.92,9125,0.97
690,Entry Long,Long,17-11-2022 09:03,749.5,1,1125,0.12,855250,0.06,18000,1.92,9125,0.97
689,Exit Short,Close entry(s) order Short,16-11-2022 18:15,724.2,1,10375,1.13,854125,0.56,14500,1.58,500,0.05
689,Entry Short,Short,16-11-2022 11:54,732.5,1,10375,1.13,854125,0.56,14500,1.58,500,0.05
688,Exit Long,Close entry(s) order Long,16-11-2022 11:48,733.8,1,-7500,-0.81,843750,-0.41,1750,0.19,8000,0.87
688,Entry Long,Long,16-11-2022 09:18,739.8,1,-7500,-0.81,843750,-0.41,1750,0.19,8000,0.87
687,Exit Short,Close entry(s) order Short,15-11-2022 17:09,728.6,1,11000,1.19,851250,0.6,15500,1.68,1500,0.16
687,Entry Short,Short,15-11-2022 12:48,737.4,1,11000,1.19,851250,0.6,15500,1.68,1500,0.16
686,Exit Long,Close entry(s) order Long,15-11-2022 12:48,737.4,1,-6875,-0.74,840250,-0.37,2000,0.22,6875,0.74
686,Entry Long,Long,15-11-2022 12:09,742.9,1,-6875,-0.74,840250,-0.37,2000,0.22,6875,0.74
685,Exit Long,Close entry(s) order Long,14-11-2022 22:45,746.9,1,13000,1.41,847125,0.71,28625,3.11,5375,0.58
685,Entry Long,Long,14-11-2022 12:39,736.5,1,13000,1.41,847125,0.71,28625,3.11,5375,0.58
684,Exit Short,Close entry(s) order Short,14-11-2022 10:12,728.8,1,-18625,-2.09,834125,-1.01,8250,0.92,19375,2.17
684,Entry Short,Short,11-11-2022 22:06,713.9,1,-18625,-2.09,834125,-1.01,8250,0.92,19375,2.17
683,Exit Long,Close entry(s) order Long,11-11-2022 09:09,734.6,1,-5375,-0.58,852750,-0.29,0,0,15000,1.62
683,Entry Long,Long,10-11-2022 22:39,738.9,1,-5375,-0.58,852750,-0.29,0,0,15000,1.62
682,Exit Short,Close entry(s) order Short,09-11-2022 10:03,747.5,1,27000,2.81,858125,1.47,39000,4.06,7750,0.81
682,Entry Short,Short,08-11-2022 18:42,769.1,1,27000,2.81,858125,1.47,39000,4.06,7750,0.81
681,Exit Long,Close entry(s) order Long,07-11-2022 12:54,804.7,1,67375,7.18,831125,3.82,78625,8.38,6625,0.71
681,Entry Long,Long,04-11-2022 22:18,750.8,1,67375,7.18,831125,3.82,78625,8.38,6625,0.71
680,Exit Short,Close entry(s) order Short,04-11-2022 21:54,745.3,1,-7625,-0.83,763750,-0.43,17250,1.87,10125,1.1
680,Entry Short,Short,04-11-2022 19:06,739.2,1,-7625,-0.83,763750,-0.43,17250,1.87,10125,1.1
679,Exit Long,Close entry(s) order Long,04-11-2022 17:24,754.3,1,13375,1.44,771375,0.76,17125,1.84,2125,0.23
679,Entry Long,Long,04-11-2022 12:27,743.6,1,13375,1.44,771375,0.76,17125,1.84,2125,0.23
678,Exit Short,Close entry(s) order Short,04-11-2022 12:00,738.6,1,-9375,-1.03,758000,-0.53,1375,0.15,12875,1.41
678,Entry Short,Short,04-11-2022 09:03,731.1,1,-9375,-1.03,758000,-0.53,1375,0.15,12875,1.41
677,Exit Long,Close entry(s) order Long,03-11-2022 22:03,735.5,1,-8875,-0.96,767375,-0.5,11375,1.23,11750,1.27
677,Entry Long,Long,03-11-2022 18:33,742.6,1,-8875,-0.96,767375,-0.5,11375,1.23,11750,1.27
676,Exit Short,Long,03-11-2022 18:33,742.6,1,-11000,-1.2,776250,-0.62,750,0.08,12625,1.38
676,Entry Short,Short,03-11-2022 17:45,733.8,1,-11000,-1.2,776250,-0.62,750,0.08,12625,1.38
675,Exit Long,Close entry(s) order Long,03-11-2022 17:45,733.8,1,-8125,-0.88,787250,-0.45,6375,0.69,10625,1.15
675,Entry Long,Long,03-11-2022 16:33,740.3,1,-8125,-0.88,787250,-0.45,6375,0.69,10625,1.15
674,Exit Short,Long,03-11-2022 16:33,740.3,1,-4500,-0.49,795375,-0.25,1000,0.11,5375,0.58
674,Entry Short,Short,03-11-2022 15:48,736.7,1,-4500,-0.49,795375,-0.25,1000,0.11,5375,0.58
673,Exit Long,Close entry(s) order Long,03-11-2022 10:09,746.5,1,-5250,-0.56,799875,-0.29,8875,0.95,11000,1.17
673,Entry Long,Long,02-11-2022 18:51,750.7,1,-5250,-0.56,799875,-0.29,8875,0.95,11000,1.17
672,Exit Short,Close entry(s) order Short,02-11-2022 10:03,724,1,13750,1.5,805125,0.77,31875,3.47,6125,0.67
672,Entry Short,Short,01-11-2022 18:33,735,1,13750,1.5,805125,0.77,31875,3.47,6125,0.67
671,Exit Long,Close entry(s) order Long,31-10-2022 19:33,766.3,1,39375,4.29,791375,2.25,44250,4.82,250,0.03
671,Entry Long,Long,31-10-2022 09:03,734.8,1,39375,4.29,791375,2.25,44250,4.82,250,0.03
670,Exit Short,Close entry(s) order Short,28-10-2022 09:57,717.3,1,14125,1.55,752000,0.81,19750,2.17,500,0.05
670,Entry Short,Short,27-10-2022 20:54,728.6,1,14125,1.55,752000,0.81,19750,2.17,500,0.05
669,Exit Long,Close entry(s) order Long,26-10-2022 17:57,729,1,5500,0.61,737875,0.32,31125,3.44,9125,1.01
669,Entry Long,Long,25-10-2022 18:00,724.6,1,5500,0.61,737875,0.32,31125,3.44,9125,1.01
668,Exit Short,Close entry(s) order Short,14-10-2022 22:06,819.2,1,6125,0.59,732375,0.35,9625,0.93,5250,0.51
668,Entry Short,Short,14-10-2022 18:45,824.1,1,6125,0.59,732375,0.35,9625,0.93,5250,0.51
667,Exit Long,Close entry(s) order Long,14-10-2022 11:27,837,1,7375,0.71,726250,0.43,10625,1.02,12375,1.19
667,Entry Long,Long,13-10-2022 20:48,831.1,1,7375,0.71,726250,0.43,10625,1.02,12375,1.19
666,Exit Short,Close entry(s) order Short,13-10-2022 11:18,823.4,1,2000,0.19,718875,0.12,11125,1.08,2625,0.25
666,Entry Short,Short,12-10-2022 21:39,825,1,2000,0.19,718875,0.12,11125,1.08,2625,0.25
665,Exit Long,Close entry(s) order Long,12-10-2022 20:03,835.9,1,3625,0.35,716875,0.21,16375,1.57,5875,0.56
665,Entry Long,Long,12-10-2022 16:45,833,1,3625,0.35,716875,0.21,16375,1.57,5875,0.56
664,Exit Short,Close entry(s) order Short,11-10-2022 11:21,826.6,1,19375,1.84,713250,1.14,23875,2.27,6250,0.59
664,Entry Short,Short,10-10-2022 20:09,842.1,1,19375,1.84,713250,1.14,23875,2.27,6250,0.59
663,Exit Long,Close entry(s) order Long,10-10-2022 20:09,842.1,1,-13625,-1.28,693875,-0.8,2625,0.25,13875,1.3
663,Entry Long,Long,10-10-2022 18:51,853,1,-13625,-1.28,693875,-0.8,2625,0.25,13875,1.3
662,Exit Short,Close entry(s) order Short,07-10-2022 16:51,846.6,1,-4375,-0.42,707500,-0.26,3750,0.36,5250,0.5
662,Entry Short,Short,07-10-2022 11:03,843.1,1,-4375,-0.42,707500,-0.26,3750,0.36,5250,0.5
661,Exit Long,Close entry(s) order Long,05-10-2022 18:18,840.6,1,8125,0.78,711875,0.48,17125,1.64,8500,0.82
661,Entry Long,Long,04-10-2022 20:18,834.1,1,8125,0.78,711875,0.48,17125,1.64,8500,0.82
660,Exit Long,Close entry(s) order Long,30-09-2022 22:45,848.2,1,-8250,-0.77,703750,-0.48,6250,0.58,11250,1.05
660,Entry Long,Long,30-09-2022 20:21,854.8,1,-8250,-0.77,703750,-0.48,6250,0.58,11250,1.05
659,Exit Short,Long,30-09-2022 20:21,854.8,1,-13000,-1.23,712000,-0.75,14000,1.33,13125,1.24
659,Entry Short,Short,30-09-2022 18:24,844.4,1,-13000,-1.23,712000,-0.75,14000,1.33,13125,1.24
658,Exit Long,Close entry(s) order Long,30-09-2022 16:24,853.1,1,2625,0.25,725000,0.15,5250,0.49,5375,0.51
658,Entry Long,Long,30-09-2022 12:57,851,1,2625,0.25,725000,0.15,5250,0.49,5375,0.51
657,Exit Short,Close entry(s) order Short,30-09-2022 12:15,845.7,1,375,0.04,722375,0.02,500,0.05,375,0.04
657,Entry Short,Short,30-09-2022 12:12,846,1,375,0.04,722375,0.02,500,0.05,375,0.04
656,Exit Short,Close entry(s) order Short,29-09-2022 22:12,838.7,1,14500,1.36,722000,0.85,27375,2.58,2125,0.2
656,Entry Short,Short,29-09-2022 17:51,850.3,1,14500,1.36,722000,0.85,27375,2.58,2125,0.2
655,Exit Long,Close entry(s) order Long,29-09-2022 12:42,860.7,1,-3000,-0.28,707500,-0.18,3500,0.32,3875,0.36
655,Entry Long,Long,29-09-2022 09:03,863.1,1,-3000,-0.28,707500,-0.18,3500,0.32,3875,0.36
654,Exit Short,Close entry(s) order Short,27-09-2022 23:03,846.6,1,3125,0.29,710500,0.18,4625,0.44,8500,0.8
654,Entry Short,Short,27-09-2022 21:39,849.1,1,3125,0.29,710500,0.18,4625,0.44,8500,0.8
653,Exit Long,Close entry(s) order Long,27-09-2022 21:39,849.1,1,-17875,-1.66,707375,-1.04,1875,0.17,17875,1.66
653,Entry Long,Long,27-09-2022 20:54,863.4,1,-17875,-1.66,707375,-1.04,1875,0.17,17875,1.66
652,Exit Short,Long,27-09-2022 20:54,863.4,1,-13500,-1.27,725250,-0.78,11500,1.08,13500,1.27
652,Entry Short,Short,27-09-2022 18:45,852.6,1,-13500,-1.27,725250,-0.78,11500,1.08,13500,1.27
651,Exit Long,Close entry(s) order Long,27-09-2022 12:51,871.6,1,250,0.02,738750,0.01,1875,0.17,3000,0.28
651,Entry Long,Long,27-09-2022 09:03,871.4,1,250,0.02,738750,0.01,1875,0.17,3000,0.28
650,Exit Short,Close entry(s) order Short,23-09-2022 16:51,873.6,1,56125,4.89,738500,3.34,61500,5.36,5875,0.51
650,Entry Short,Short,22-09-2022 16:45,918.5,1,56125,4.89,738500,3.34,61500,5.36,5875,0.51
649,Exit Long,Close entry(s) order Long,22-09-2022 16:45,918.5,1,-7125,-0.62,682375,-0.42,3625,0.31,7125,0.62
649,Entry Long,Long,22-09-2022 16:21,924.2,1,-7125,-0.62,682375,-0.42,3625,0.31,7125,0.62
648,Exit Short,Close entry(s) order Short,21-09-2022 22:42,918.1,1,-4625,-0.4,689500,-0.27,12375,1.08,9000,0.79
648,Entry Short,Short,21-09-2022 19:42,914.4,1,-4625,-0.4,689500,-0.27,12375,1.08,9000,0.79
647,Exit Long,Close entry(s) order Long,21-09-2022 09:03,919.1,1,-5750,-0.5,694125,-0.34,13750,1.19,13000,1.13
647,Entry Long,Long,20-09-2022 20:48,923.7,1,-5750,-0.5,694125,-0.34,13750,1.19,13000,1.13
646,Exit Short,Long,20-09-2022 20:48,923.7,1,-6375,-0.56,699875,-0.37,12375,1.08,9875,0.86
646,Entry Short,Short,20-09-2022 17:33,918.6,1,-6375,-0.56,699875,-0.37,12375,1.08,9875,0.86
645,Exit Long,Close entry(s) order Long,20-09-2022 17:33,918.6,1,-6750,-0.58,706250,-0.39,500,0.04,7750,0.67
645,Entry Long,Long,20-09-2022 17:18,924,1,-6750,-0.58,706250,-0.39,500,0.04,7750,0.67
644,Exit Short,Close entry(s) order Short,15-09-2022 22:27,974.9,1,-1375,-0.11,713000,-0.08,24375,2,6000,0.49
644,Entry Short,Short,15-09-2022 18:57,973.8,1,-1375,-0.11,713000,-0.08,24375,2,6000,0.49
643,Exit Long,Close entry(s) order Long,13-09-2022 09:03,963.7,1,27500,2.34,714375,1.63,29750,2.53,3875,0.33
643,Entry Long,Long,12-09-2022 19:09,941.7,1,27500,2.34,714375,1.63,29750,2.53,3875,0.33
642,Exit Short,Long,12-09-2022 19:09,941.7,1,-10500,-0.9,686875,-0.62,12375,1.06,12625,1.08
642,Entry Short,Short,12-09-2022 17:36,933.3,1,-10500,-0.9,686875,-0.62,12375,1.06,12625,1.08
641,Exit Long,Close entry(s) order Long,12-09-2022 13:21,940.5,1,3750,0.32,697375,0.22,8500,0.73,5750,0.49
641,Entry Long,Long,09-09-2022 21:21,937.5,1,3750,0.32,697375,0.22,8500,0.73,5750,0.49
640,Exit Short,Long,09-09-2022 21:21,937.5,1,-11250,-0.97,693625,-0.66,500,0.04,11375,0.98
640,Entry Short,Short,09-09-2022 20:12,928.5,1,-11250,-0.97,693625,-0.66,500,0.04,11375,0.98
639,Exit Long,Close entry(s) order Long,09-09-2022 20:12,928.5,1,-1625,-0.14,704875,-0.1,1500,0.13,3375,0.29
639,Entry Long,Long,09-09-2022 20:03,929.8,1,-1625,-0.14,704875,-0.1,1500,0.13,3375,0.29
638,Exit Short,Long,09-09-2022 20:03,929.8,1,-250,-0.02,706500,-0.01,250,0.02,2875,0.25
638,Entry Short,Short,09-09-2022 19:54,929.6,1,-250,-0.02,706500,-0.01,250,0.02,2875,0.25
637,Exit Long,Close entry(s) order Long,09-09-2022 12:33,941.1,1,-250,-0.02,706750,-0.01,3375,0.29,1750,0.15
637,Entry Long,Long,09-09-2022 09:15,941.3,1,-250,-0.02,706750,-0.01,3375,0.29,1750,0.15
636,Exit Short,Close entry(s) order Short,02-09-2022 23:03,1001.6,1,22625,1.78,707000,1.34,41875,3.29,9625,0.76
636,Entry Short,Short,02-09-2022 15:36,1019.7,1,22625,1.78,707000,1.34,41875,3.29,9625,0.76
635,Exit Long,Close entry(s) order Long,02-09-2022 09:21,1031.3,1,5000,0.39,684375,0.3,24125,1.88,4500,0.35
635,Entry Long,Long,01-09-2022 18:24,1027.3,1,5000,0.39,684375,0.3,24125,1.88,4500,0.35
634,Exit Short,Close entry(s) order Short,30-08-2022 12:30,1034.8,1,9250,0.71,679375,0.55,16875,1.3,8750,0.67
634,Entry Short,Short,29-08-2022 21:39,1042.2,1,9250,0.71,679375,0.55,16875,1.3,8750,0.67
633,Exit Long,Close entry(s) order Long,29-08-2022 21:39,1042.2,1,-21125,-1.6,670125,-1.25,1750,0.13,22500,1.7
633,Entry Long,Long,29-08-2022 19:51,1059.1,1,-21125,-1.6,670125,-1.25,1750,0.13,22500,1.7
632,Exit Short,Long,29-08-2022 19:51,1059.1,1,-18750,-1.44,691250,-1.1,34625,2.65,18875,1.45
632,Entry Short,Short,29-08-2022 16:39,1044.1,1,-18750,-1.44,691250,-1.1,34625,2.65,18875,1.45
631,Exit Long,Close entry(s) order Long,29-08-2022 12:36,1057.2,1,-875,-0.07,710000,-0.05,625,0.05,7875,0.6
631,Entry Long,Long,29-08-2022 09:03,1057.9,1,-875,-0.07,710000,-0.05,625,0.05,7875,0.6
630,Exit Short,Long,29-08-2022 09:03,1057.9,1,-25375,-1.96,710875,-1.46,3750,0.29,27125,2.09
630,Entry Short,Short,26-08-2022 22:39,1037.6,1,-25375,-1.96,710875,-1.46,3750,0.29,27125,2.09
629,Exit Long,Close entry(s) order Long,26-08-2022 09:12,1060.1,1,1500,0.11,736250,0.09,1500,0.11,125,0.01
629,Entry Long,Long,26-08-2022 09:03,1058.9,1,1500,0.11,736250,0.09,1500,0.11,125,0.01
628,Exit Short,Close entry(s) order Short,24-08-2022 11:42,1037.6,1,7000,0.54,734750,0.41,24375,1.87,7000,0.54
628,Entry Short,Short,23-08-2022 22:45,1043.2,1,7000,0.54,734750,0.41,24375,1.87,7000,0.54
627,Exit Long,Close entry(s) order Long,22-08-2022 09:39,1029.8,1,-8125,-0.63,727750,-0.47,11250,0.87,8375,0.65
627,Entry Long,Long,19-08-2022 21:00,1036.3,1,-8125,-0.63,727750,-0.47,11250,0.87,8375,0.65
626,Exit Short,Close entry(s) order Short,18-08-2022 21:06,1013.9,1,13625,1.06,735875,0.79,21875,1.71,4125,0.32
626,Entry Short,Short,18-08-2022 20:57,1024.8,1,13625,1.06,735875,0.79,21875,1.71,4125,0.32
625,Exit Long,Close entry(s) order Long,18-08-2022 20:57,1024.8,1,-26625,-2.04,722250,-1.52,22375,1.71,33125,2.53
625,Entry Long,Long,18-08-2022 20:00,1046.1,1,-26625,-2.04,722250,-1.52,22375,1.71,33125,2.53
624,Exit Short,Long,18-08-2022 20:00,1046.1,1,-22625,-1.76,748875,-1.28,750,0.06,22625,1.76
624,Entry Short,Short,18-08-2022 19:21,1028,1,-22625,-1.76,748875,-1.28,750,0.06,22625,1.76
623,Exit Long,Close entry(s) order Long,11-08-2022 13:39,954.3,1,36500,3.16,771500,2.1,38125,3.3,8375,0.72
623,Entry Long,Long,10-08-2022 19:57,925.1,1,36500,3.16,771500,2.1,38125,3.3,8375,0.72
622,Exit Short,Close entry(s) order Short,10-08-2022 19:42,920.5,1,-5875,-0.51,735000,-0.34,8250,0.72,7000,0.61
622,Entry Short,Short,10-08-2022 16:33,915.8,1,-5875,-0.51,735000,-0.34,8250,0.72,7000,0.61
621,Exit Long,Close entry(s) order Long,10-08-2022 16:33,915.8,1,-11875,-1.03,740875,-0.68,4875,0.42,12375,1.07
621,Entry Long,Long,10-08-2022 14:21,925.3,1,-11875,-1.03,740875,-0.68,4875,0.42,12375,1.07
